LTER_site,local_site,year,date,site,plot,ACHMIL,ALLGEY,ANTMED,AREFEN,ARTSCO,bare,BISBIS,BISVIV,CALLEP,CAMROT,CAR_SP1,CARHET,CARNOV,CARSCO,CASOCC,CERARV,CHIJAM,DANINT,DESCAE,DRABA_SP1,DRACRA2,ERIMEL,ERIPIN,ERISIM,FESBRA,FORB_SP1,GEN_SP1,GENALG,GENAMA,GENPRO,GEUROS,GRASS_SP1,LEWPYG,lichen,litter,LLOSER,LUZSPI,MERLAN,MINOBT,moss,NOCFEN,PACCRO,PEDGRO,PHLALP,POA_SP1,POAALP,POAARC,POAGLA,POTDIV,PRIANG,RANADO,RHOINT,RHORHO,rock,SALIX_SP1,SAXRHO,SEDLAN,SELDEN,SIBPRO,SOLMUL,STELON,STEUMB,SWEPER,TRIPAR,TRISPI
NWT,Subalpine,2005,.,7,CXC,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,75,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2005,.,7,CXN,11,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,9,52,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,70,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2005,.,7,CXX,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/17/06,1,CAC,0,0,0,0,9,10,1,0,2,0,0,0,0,0,1,0,0,0,55,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/19/06,1,CAN,0,0,0,0,10,3,1,0,8,0,0,0,0,29,1,0,0,0,11,0,0,0,0,0,0.5,0,0,0.5,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/17/06,1,CAX,0,0,0,0,15,1,3,1,2,0,0,0,0,6,0.5,0,0,0,62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/19/06,1,CBX,0,0,0,0,4,4,3,0,15,0,0,0,0,3,3,0,0,0,27,0,0,0,0,0.5,0.5,0,0,1,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/17/06,1,CDC,0,0,0,0,8,22,1,0,1,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/19/06,1,CDN,0,0,0,0,1,14,0.5,0,1,0,0,0,0,24,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/17/06,1,CDX,0,0,0,0,24,3,3,0,4,0,0,0,0,10,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,41,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/17/06,1,CXC,0,0,0,0,4,19,1,0,0.5,0,0,0,0,3,0.5,0,0,0,26,0,0,0,0,1,0,0,0,4,0,0,14,0,0,0,26,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/19/06,1,CXN,0,0,0,0,11,3,3,0,2,0,0,0,0,28,0.5,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,18,0,1,0,11,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2006,7/19/06,1,CXX,0,0,0,0,5,2,7,0,1,0,0,0,0,6,0.5,0,0,0,21,0,0,0,0,0,0,0,0,0.5,0,0,39,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CAC,0,0,0,0,4,4,1,0,0.5,0,0,0,0,0,0.5,0,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CAN,0,0,0,0.5,3,0,3,1,0.5,0,0,0,0,4,0,0,0,0,80,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CAX,0,0,0,1,8,0,7,0,0,0,0,0,0,0.5,1,0,0,0,69,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/18/06,2,CBX,0,0,0,0,3,3,6,0,3,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CDC,0,0,0,0.5,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,37,0,0,0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CDN,0,0,0,0,17,3,7,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/18/06,2,CDX,0,0,0,0,16,1,7,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,44,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CXC,0,0,0,0,3,4,4,0,3,0,0,0,0,0.5,0,0,0,0,37,0,0,0,0,0,0,0,0,3,0,0,38,0,0,0,7,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/17/06,2,CXN,0,0,0,0,3,0,1,0,0.5,0,0,0,0,10,0,0,0,0,76,0,0,0,0,0,0,0,0,0.5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/18/06,2,CXX,0,0,0,0,9,0,6,0,0.5,0,0,0,0,0.5,0,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CAC,0,0,0,0,3,22,5,0,6,0,0,0,0,0,2,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0.5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CAN,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,5,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CAX,0,0,0,0,8,1,2,0,5,0,0,0,0,0,0.5,0,0,0,67,0,0,0,0,0.5,0,0,0,5,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CBX,0,0,0,0,5,8,9,0,3,0,0,0,0,6,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CDC,0,0,0,0,2,39,3,0,0.5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CDN,0,0,0,0,6,18,7,0,3,0,0,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,6,0,5,0,16,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CDX,0,0,0,0,3,4,7,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,55,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CXC,0,0,0,0,3,6,4,0,2,0,0,0,0,3,0.5,0,0,0,41,0,0,0,0,2,0,0,0,2,0,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CXN,0,0,0,0,6,0,5,0,3,0,0,0,0,3,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2006,7/14/06,3,CXX,0,0,0,0,2,1,9,0,10,0,0,0,0,12,0,0,0,0,31,0,0,0,0,0,0,0,0,0.5,0,0,30,0,0,0,10,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/12/06,4,CAC,0,0,0,0,10,17,1,0,1,0,0,0,0,3,0.5,0,0,0,45,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/13/06,4,CAN,0,0,0,0,2,6,1,0,0,0,0,0,0,4,0,0,0,0,56,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,21,0,0,0,0,0,0,0,0,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/13/06,4,CAX,0,0,0,0,6,5,4,0,0,0,0,0,0,2,0,0,0,0,64,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/13/06,4,CBX,0,0,0,0,2,10,1,0,0,0,0,0,0,0.5,0,0,0,0,36,0,0,0,0,1,0.5,0,0,0,0,0,19,0,0,0,17,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,13,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/13/06,4,CDC,0,0,0,0,8,3,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/13/06,4,CDN,0,0,0,0,3,13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,0.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/12/06,4,CDX,0,0,0,0,10,10,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,0,1,0,7,4,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/12/06,4,CXC,0,0,0,0,5,4,1,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/12/06,4,CXN,0,0,0,0,1,13,9,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2006,7/12/06,4,CXX,0,0,0,0,3,1,2,0,0.5,0,0,0,0,0.5,4,0,0,0,24,0,0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CAC,0,0.5,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0.5,3,0,0,0,0,0,0.5,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CAN,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,12,1,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CAX,0,0,0,0,6,3,2,0,2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,2,0,0,0,2,0,0,2,0,0.5,0,15,2,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CBX,0,0,0,0,0.5,4,1,0,5,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CDC,0,5,0,0,7,6,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,49,0,0,0,4,0,0.5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CDN,1,0,0,0,10,5,0.5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.5,0,0,0,3,0,0,38,0,1,0,15,0,0,0.5,0,0,0,0,0,16,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CDX,0,0,0,0,11,10,2,0,6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,58,0,0.5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CXC,12,0,0,0,9,12,1,0,0.5,0,0,0,0,0.5,0,0,0,0,13,0,0,0,0,0.5,0,0,0,0,0,0,35,0,0,0,14,0,0,1,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CXN,0,0,0,0,7,1,7,0,0.5,0,0,0,0,7,0,0,0,0,25,0,0,0,0,0.5,0,0,0,0.5,0,0,34,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2006,7/10/06,5,CXX,0,0,0,0,2,4,4,0,0.5,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0.5,0,0,49,0,0,0,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CAC,0,0,0,0,10,22,1,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2,0.5,0,0,0,0,0,0.5,0,0,0,15,1,0,0,0.5,1,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,7,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CAN,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,19,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CAX,0,0,0,0,15,14,2,0.5,0.5,0,0,0,0,0,0.5,0,0,0,52,0,0,0,0,0.5,1,0,0,0,0,0,1,0,0.5,0,13,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CBX,0,0,0,0,1,14,4,0,0,0,0,0,0,0.5,0.5,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,33,0,0.5,0,10,0,2,0,0.5,3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CDC,0,0,0,0,4,30,2,0,0,0,0,0,0,0,0.5,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,48,0,0,0,5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2006,7/26/06,6,CDN,0,0,0,0,6,37,4,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0,0,0,21,0,5,0,23,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0.5,2
